#name	name2
NM_203333.2	Scgb2a2
XM_006231028.2	Incenp
XM_006231027.3	Incenp
XM_006231024.1	Incenp
XM_006231026.1	Incenp
XM_006231025.1	Incenp
NM_001106335.1	Incenp
XR_590595.1	LOC102552566
NM_012848.2	Fth1
XM_017589024.1	Best1
NM_001011940.1	Best1
NM_134411.1	Rab3il1
XM_006231075.3	Fads1
NM_053445.2	Fads1
XM_008760245.2	Fen1
XM_008760246.2	Fen1
XM_006231073.3	Fen1
XM_006231072.3	Fen1
XM_006231074.3	Fen1
NM_053430.1	Fen1
XM_574622.7	Tmem258
XM_008760222.2	Myrf
NM_001170487.1	Myrf
XM_006231031.3	Myrf
XM_008760220.2	Myrf
XM_008760221.2	Myrf
XM_006231030.3	Myrf
XM_017589261.1	Dagla
NM_001005886.1	Dagla
XR_001836081.1	LOC108349692
NM_001107577.1	Lrrc10b
XM_008760216.2	Ppp1r32
XM_006231016.3	Ppp1r32
XM_017588820.1	Ppp1r32
NM_145786.1	Ppp1r32
XM_017589442.1	Sdhaf2
XR_001835434.1	Sdhaf2
XM_006231042.1	Sdhaf2
XM_006231043.3	Sdhaf2
NM_001008371.1	Sdhaf2
XM_006231062.3	Cpsf7
XM_008760239.2	Cpsf7
XM_008760238.2	Cpsf7
XM_006231061.3	Cpsf7
NM_001014245.2	Cpsf7
XM_008760240.2	Cpsf7
XR_590596.2	LOC103691286
NM_001271039.1	Tmem216
XM_006231045.3	Tmem216
XM_017589444.1	Tmem138
XM_017589443.1	Tmem138
XM_006231048.3	Tmem138
XM_006231046.1	Tmem138
XM_006231047.2	Tmem138
NM_198777.2	Tmem138
XM_006231054.3	Cyb561a3
XM_006231053.3	Cyb561a3
XM_006231051.3	Cyb561a3
XM_006231050.3	Cyb561a3
XM_006231052.3	Cyb561a3
XM_006231049.3	Cyb561a3
XM_006231055.3	Cyb561a3
XM_006231056.3	Tkfc
XM_006231057.2	Tkfc
NM_001039031.1	Tkfc
NM_171995.2	Ddb1
XM_006231071.2	Ddb1
NM_001271311.1	Vwce
XM_017590301.1	LOC108348129
XM_006231035.3	Vps37c
NM_019295.1	Cd5
XM_017588834.1	Cd6
XM_017588835.1	Cd6
XM_017588784.1	Slc15a3
NM_139341.1	Slc15a3
XM_006231041.3	Tmem132a
NM_178021.1	Tmem132a
XM_008760237.2	Tmem109
XM_008760236.2	Tmem109
NM_001007736.1	Tmem109
XM_006231059.3	Tmem109
XM_006231013.3	Prpf19
XM_006231015.3	Prpf19
XM_006231014.3	Prpf19
NM_139333.3	Prpf19
NM_053509.1	Zp1
XM_017589264.1	Ptgdr2
XM_017589262.1	Ptgdr2
XM_017589263.1	Ptgdr2
XM_008760231.2	Ptgdr2
XM_006231040.3	Ptgdr2
NM_001012070.1	Ptgdr2
NM_001006974.2	Ccdc86
XM_006231032.2	Ms4a10
NM_001106336.1	Ms4a10
NM_001191897.1	Ms4a15
XM_006231063.2	Ms4a15
XM_017590480.1	Ms4a18
XR_145794.4	LOC100911030
NR_102351.1	LOC100910973
NR_102352.1	LOC100910973
XM_008760255.2	LOC100911366
XM_008760268.2	LOC100911403
XM_006231085.3	LOC100911403
NM_001006975.1	Ms4a6bl
XM_006231098.3	LOC100912336
XM_017590307.1	LOC100912336
XM_008760269.2	LOC100912336
XR_001836082.1	LOC100912336
XM_006231105.3	Ms4a13-ps1
XM_017590309.1	Ms4a13-ps1
XM_006231104.3	Ms4a13-ps1
XM_006231089.3	Ms4a1
NM_001107578.1	Ms4a1
XM_003749066.4	Ms4a5
XM_017589025.1	Ms4a14
NM_181082.2	Ms4a14
NM_001106338.1	Ms4a7
XM_008760256.2	Ms4a7
XM_008760273.2	Ms4a4a
XM_008760275.2	Ms4a4a
XM_006231088.3	Ms4a4c
XM_006231087.3	Ms4a4c
NM_001106339.1	Ms4a4c
XM_008760276.2	LOC690862
XM_006231109.3	LOC100912573
XM_006231110.3	Ms4a6b
XR_350940.2	LOC102551452
XR_590599.2	LOC100362826
XM_342028.7	Ms4a6a
NM_012845.1	Ms4a2
XM_008760278.1	Ms4a3
XM_006231111.3	Ms4a3
XM_006231112.3	Oosp2
XM_017590316.1	Oosp1
NM_017162.3	Gif
XM_008760265.2	Stx3
NM_001009647.1	Mrpl16
XM_017589775.1	Stx3
XM_006231097.3	Stx3
XM_008760263.2	Stx3
NM_031124.1	Stx3
XM_017589774.1	Stx3
XM_017589773.1	Stx3
XM_008760262.2	Stx3
XM_017589776.1	Stx3
XR_590600.2	LOC103691293
XM_002728868.4	Olr1874
NM_001000505.1	Olr318
NM_001000506.1	Olr319
NM_001108520.2	Patl1
XM_017590482.1	LOC103691294
XM_006231090.1	Osbp
NM_001108927.1	Osbp
NM_001000244.1	Olr321
XM_008760258.2	Olr322
NM_001000762.1	Olr322
NM_001000245.1	Olr323
XM_017589027.1	Olr324
NM_001000246.1	Olr324
NM_001000247.1	Olr325
NM_001000248.1	Olr326
NM_001000761.1	Olr330
NM_001000507.1	Olr337
XM_008760285.2	Pfpl
XM_008760261.1	Mpeg1
NM_001305460.1	Mpeg1
NM_022617.2	Mpeg1
XM_006231114.3	Dtx4
NM_001047855.1	Dtx4
XM_006231126.2	LOC691074
XM_017589579.1	Fam111a
NM_001109163.1	Fam111a
XM_006231125.1	Fam111a
NM_001126278.1	Glyatl1
XM_006231122.3	Glyat
XM_006231121.3	Glyat
XM_008760257.1	Glyat
XM_017589028.1	Glyat
XM_006231123.3	Glyat
NM_001009648.2	Glyat
XM_003749071.3	LOC686967
XM_017590318.1	LOC686967
NM_001000252.1	Olr338
XM_008760280.2	RGD1305704
XM_003749072.4	LOC100910851
NM_001008875.1	Spink14
NM_001000759.1	Olr336
NM_001001041.1	Olr334
NM_001000250.1	Olr332
NM_001000109.1	Olr387
NM_134330.2	Glyatl2
NM_013166.1	Cntf
NM_001009649.1	Lpxn
NM_001000954.1	Olr339
XM_017589526.1	Olr341
NM_001000253.1	Olr340
NM_001001042.1	Olr341
NM_001000254.1	Olr343
NM_001001043.1	Olr344
NM_001000255.1	Olr346
NM_001000758.1	Olr347
NM_001000757.1	Olr348
NM_001001019.1	Olr349
NM_001000256.1	Olr352
NM_001000257.1	Olr357
NM_001000756.1	Olr358
XM_017589524.1	Olr360
NM_001000755.1	Olr360
NM_001000556.1	Olr361
XM_008760293.1	LOC687088
XM_003749074.1	LOC687092
NM_001000754.1	Olr363
XM_003749077.1	LOC687097
NM_001001046.1	Olr365
NM_001001047.1	Olr367
NM_001000258.1	Olr371
NM_001001048.1	Olr372
NM_001001275.1	Olr373
NM_001001289.1	Olr374
NM_001000259.1	Olr375
NM_001000260.1	Olr376
NM_001001276.1	Olr377
NM_001001286.1	Olr378
NM_001000261.1	Olr379
NM_001001278.1	Olr382
NM_001000262.1	Olr383
NM_001000263.1	Olr384
XR_001836084.1	LOC108349694
NM_198738.2	Psat1
XM_006231136.3	Cep78
NM_021741.2	Cep78
XR_350945.3	LOC102553402
XR_001836085.1	LOC102553402
XR_350953.3	LOC102554959
XR_001836096.1	LOC108349695
XM_002728869.4	Rorb
XR_590604.2	LOC102554711
XR_350948.3	LOC102554711
XR_590603.2	LOC102554783
NM_001024293.1	LOC499331
XM_017589031.1	Carnmt1
XM_017589032.1	Carnmt1
NM_001024974.1	Carnmt1
NM_001024292.1	Nmrk1
XM_008760290.2	Nmrk1
NM_001168584.1	Foxb2
NM_001014106.1	Rfk
XR_001836098.1	LOC108349698
NM_022407.3	Aldh1a1
XR_590610.2	LOC102551351
XR_350956.3	LOC102551351
XR_001836100.1	LOC102551351
XR_350955.3	LOC102551351
XM_008760297.2	Zfand5
NM_001106356.1	Zfand5
XR_590611.1	LOC102551544
XR_590612.2	LOC103691306
NM_031776.2	Gda
XM_017590323.1	LOC100911842
XM_017590324.1	LOC100911842
NM_001007737.1	RGD1359158
XM_006231162.3	Abhd17b
NM_001014028.1	Abhd17b
XR_001836101.1	LOC108348948
XR_001836354.1	LOC108349822
XR_001836355.1	LOC108349823
XR_001836353.1	LOC102552001
XR_350962.3	LOC102552001
NR_031919.1	Mir204
XR_001836356.1	LOC108349824
XM_017590530.1	Aldh1a7
XR_001836102.1	LOC103691311
XR_001836103.1	LOC108349100
XM_017590325.1	RGD1564433
NM_001105760.2	Ptar1
XR_001836104.1	LOC108349129
NM_001191952.1	Fxn
NM_001014029.1	Fam122a
NM_001007738.1	Tmem252
XM_001055972.4	Foxd4
XM_006231191.3	Cbwd1
XM_006231192.3	Cbwd1
XM_006231193.3	Cbwd1
NM_133535.2	Cbwd1
XR_001836106.1	LOC102556915
XR_001836107.1	LOC102556915
XR_001836105.1	LOC102556915
XR_001836108.1	LOC102556915
XM_008760318.2	C1H9orf66
XR_001836109.1	LOC108349152
XM_006231216.3	Kank1
NM_001037197.2	Kank1
XR_001836110.1	LOC102554752
XM_006231220.2	Kank1
XM_017589277.1	Kank1
XM_017589276.1	Kank1
XM_017589275.1	Kank1
XM_006231218.3	Kank1
XM_006231212.3	Kank1
XM_017589274.1	Kank1
XM_006231219.2	Kank1
NM_001106358.1	Dmrt3
XR_001836111.1	LOC108349212
XR_590624.2	LOC103691315
XR_590625.2	LOC102555110
XR_001836113.1	LOC103695057
XR_001836116.1	LOC108349293
XR_001836115.1	LOC108349293
XM_008760339.2	Smarca2
XR_001836394.1	LOC108348917
XR_590635.2	LOC102557104
XM_006231197.2	Vldlr
XM_006231198.3	Vldlr
NM_013155.2	Vldlr
XM_017588830.1	Vldlr
XM_017588829.1	Vldlr
XM_006231199.3	Vldlr
XR_001836117.1	LOC102555714
XR_001836120.1	LOC102555714
XR_001836118.1	LOC102555714
XR_001836119.1	LOC102555714
XM_017589047.1	Kcnv2
NM_001106370.1	Kcnv2
XR_590638.2	LOC102555808
XR_001836126.1	LOC102555808
XR_001836127.1	LOC102555808
XR_001836128.1	LOC108349357
XR_350993.3	LOC102555989
XR_350997.3	LOC102556263
XR_590640.2	LOC103691327
XR_590641.2	LOC103691328
NM_013032.3	Slc1a1
NM_001034854.1	Plpp6
XM_017590336.1	RGD1565057
XM_017590335.1	RGD1565057
XM_017590334.1	RGD1565057
XM_017590330.1	RGD1565057
XM_017590331.1	RGD1565057
XM_017590332.1	RGD1565057
XM_017590337.1	RGD1565057
XM_017590333.1	RGD1565057
XM_017589034.1	Cdc37l1
XM_017589033.1	Cdc37l1
NM_001011941.1	Cdc37l1
NM_013218.1	Ak3
XM_006231208.3	Rcl1
NM_001013152.1	Rcl1
NR_031799.1	Mir101-2
NM_031514.1	Jak2
NM_022583.1	Insl6
NM_013413.1	Rln1
XM_006231196.3	Rln1
XM_006231205.2	Plgrkt
XM_006231203.3	Plgrkt
NM_001106347.1	Plgrkt
XM_006231248.2	Cd274
NM_001191954.1	Cd274
XR_590646.2	LOC102547032
XM_006231241.3	Ermp1
NM_184050.2	Ermp1
NM_001106348.1	Mlana
XM_219779.9	RGD1311595
XM_017590339.1	RGD1311595
XM_006231257.3	RGD1311595
XM_017590340.1	RGD1311595
NM_001107584.1	Ranbp6
XM_017589268.1	Ranbp6
NM_001014166.1	Il33
XM_017589035.1	Tpd52l3
XM_008760324.2	Tpd52l3
NM_001106349.1	Tpd52l3
XM_006231210.3	Gldc
NM_001107583.1	Gldc
XM_006231211.3	Gldc
XM_003749083.3	LOC100361898
XM_006231250.2	Mbl2
XM_006231249.2	Mbl2
NM_022704.2	Mbl2
XR_001836131.1	LOC102550442
XR_351010.3	LOC102547321
XR_590647.2	LOC102547391
XR_001836132.1	LOC102547391
XM_003749086.4	LOC100911814
XM_003749088.3	LOC100911854
XM_003749087.3	LOC100911854
XM_017590564.1	Dkk1
XR_351012.3	LOC100912084
NM_001106350.1	Dkk1
NM_001107586.1	Cstf2t
XR_590651.2	LOC103691334
XM_008760327.2	Minpp1
NM_019263.1	Minpp1
XM_006231274.3	Papss2
NM_001106375.2	Papss2
NM_001135668.1	Cyp2b15
XM_017589721.1	Cyp2b15
XM_006231301.2	LOC100910127
XM_017590342.1	LOC100910127
XM_017590484.1	LOC102551694
NM_031606.1	Pten
XR_590656.2	LOC102547905
XR_001836133.1	LOC102548095
NR_131253.1	Rps4x-ps1
XM_008760354.2	Lipo1
XM_220070.8	Lipo1
XM_006231302.3	Lipo1
XM_006231304.2	LOC100360690
NM_017341.2	Lipf
NM_001106374.1	Lipk
XM_008760325.2	Lipk
XM_017589057.1	Lipk
XM_017589055.1	Lipk
XM_017589056.1	Lipk
XM_017589582.1	Lipn
XM_017589581.1	Lipn
XM_017589583.1	Lipn
NM_001191955.1	Lipn
XM_017589584.1	Lipn
XM_017589585.1	Lipn
XM_220066.7	Lipm
XM_006231297.3	Stambpl1
XM_006231299.3	Stambpl1
XM_006231296.2	Stambpl1
NM_001115048.1	Stambpl1
XM_008760346.2	Stambpl1
XM_008760349.2	Stambpl1
XM_017589726.1	Stambpl1
NM_031004.2	Acta2
NM_139194.2	Fas
NM_001025415.1	Ch25h
XM_006231291.3	Ch25h
NM_001024753.1	Ifit2
NM_001007694.1	Ifit3
XM_220058.6	Ifit1bl
XM_017590343.1	Ifit1bl
NM_020096.1	Ifit1
XM_017589299.1	Slc16a12
NM_001191637.1	Slc16a12
XM_017589303.1	Slc16a12
XM_017589302.1	Slc16a12
XM_017589300.1	Slc16a12
XM_017589301.1	Slc16a12
XM_006231278.3	Pank1
XM_006231276.2	Pank1
XM_006231277.3	Pank1
NM_001106373.3	Pank1
NR_031863.1	Mir107
XR_351031.3	LOC102549070
XR_001836134.1	LOC102549070
XM_008760356.2	Ears2l1
XM_017589691.1	Htr7
XM_006231307.2	Htr7
NM_022938.2	Htr7
NM_001191083.1	Rpp30
XM_008760363.2	Ankrd1
NM_013220.1	Ankrd1
XR_590665.1	LOC103691349
NM_001012072.1	Ppp1r3c
XR_351039.3	LOC102553702
XR_590666.2	LOC102553702
XR_590667.2	LOC102553702
XR_351041.3	LOC102553702
XR_351037.3	LOC102553702
XR_351038.3	LOC102553702
XM_003749096.4	LOC100910717
NM_001109165.1	Fgfbp3
XR_351045.3	LOC102549247
XM_017588831.1	Ide
XR_590673.2	LOC103691353
NM_001169112.1	Kif11
NM_024385.1	Hhex
XM_008760376.2	Exoc6
XR_590674.2	LOC102549441
XR_590675.2	LOC102549441
XR_590676.2	LOC102549441
NM_130408.2	Cyp26a1
XR_590677.2	LOC100911555
XR_001836138.1	LOC108349463
XM_006231318.3	Cep55
NM_001025646.1	Cep55
XM_006231320.2	Cep55
XM_006231319.2	Cep55
XM_017589049.1	Cep55
NM_001047088.1	Ffar4
NM_013162.1	Rbp4
XM_006231329.2	Pde6c
XR_001835438.1	Pde6c
NM_001108522.1	Pde6c
XR_351051.3	RGD1561251
XR_001836142.1	RGD1561251
XR_001836139.1	RGD1561251
XR_351052.3	RGD1561251
XR_001836140.1	RGD1561251
XR_001836141.1	RGD1561251
NM_145769.3	Lgi1
XR_590678.2	LOC103691354
NM_001191635.1	Slc35g1
NM_001108523.1	Noc3l
XM_008760387.2	LOC100911660
XM_017590353.1	LOC100911660
XM_008760388.2	LOC100911660
XM_008760390.2	LOC100911914
XM_003749100.4	LOC100911865
XM_006231339.3	LOC100911914
XM_006231340.3	LOC100911964
XM_008760391.1	LOC685933
XM_008760366.2	Hells
XM_008760364.2	Cyp2c11
XR_001836145.1	LOC108349703
XM_003749105.3	LOC100912265
XR_351055.3	LOC102552121
XM_017590565.1	LOC108349865
XR_351056.3	LOC102552396
XR_351057.3	LOC102552396
XR_590694.2	LOC103691359
XM_006231344.2	LOC108348083
XM_003749108.3	LOC108348083
XM_003749109.4	LOC100912537
NM_017365.2	Pdlim1
XR_351063.3	LOC102555231
XR_351064.3	LOC102555231
XR_590695.2	LOC103691360
XM_220007.9	Tctn3
NM_001106369.1	Ccnj
XM_006231377.3	Ccnj
XM_006231376.3	Ccnj
XM_008760464.2	LOC103689954
XM_008760468.2	Cc2d2b
XM_006231389.3	Ccnj
XM_006231388.3	Ccnj
XM_017590377.1	Ccnj
XM_017589588.1	Blnk
NM_001025767.1	Blnk
NM_001017386.1	Opalin
XM_006231413.1	Tm9sf3
XM_008760473.2	Lcor
XM_017589694.1	Slit1
XR_351069.3	LOC102553433
XM_017590379.1	Arhgap19
XM_008760475.2	Arhgap19
XM_017590380.1	Arhgap19
XM_003749116.4	Arhgap19
XR_001836146.1	LOC102553733
XM_017590485.1	Frat1
XM_017590381.1	Frat2
XM_003749118.4	Rrp12
NM_053290.2	Pgam1
XM_003749119.3	Exosc1
XM_006231407.3	Zdhhc16
XM_006231405.3	Zdhhc16
XM_006231403.3	Zdhhc16
NM_001039346.1	Zdhhc16
NM_001013153.1	Ubtd1
XM_008760421.2	Ubtd1
XM_008760420.2	Ubtd1
NM_001107589.1	Ankrd2
XM_006231386.3	Hoga1
NM_001106355.1	Hoga1
NM_001044281.1	MGC93861
NM_001024975.1	Morn4
NM_134373.2	Avpi1
XM_017588737.1	Avpi1
XR_351075.1	LOC102554176
NM_001107590.1	Marveld1
XM_006231392.3	Zfyve27
NM_199104.2	Zfyve27
NM_001107591.1	Sfrp5
NM_001305219.1	Golga7b
XM_006231421.2	Golga7b
NR_037323.1	Mir3085
XM_017590486.1	R3hcc1l
XM_006231393.3	Loxl4
NM_001107592.1	Loxl4
XR_590700.2	LOC102547572
XR_001836149.1	LOC102547572
XR_001836150.1	LOC102547572
XM_006231394.3	Pyroxd2
XM_008760424.2	Pyroxd2
NM_001004261.1	Pyroxd2
XM_006231396.3	Pyroxd2
XR_001836358.1	LOC108349471
XR_001836359.1	LOC108349471
XM_008760484.2	RGD1564887
XM_008760479.2	LOC100911951
XM_008760483.2	LOC100911951
XM_008760480.2	LOC100911951
XM_008760482.2	LOC100911951
XM_008760481.2	LOC100911951
XM_017590535.1	LOC100911951
XM_006231581.3	LOC100911951
XM_017590534.1	LOC100911951
XM_017590410.1	LOC100911700
XM_003749128.4	LOC100911779
XM_017590537.1	LOC100911855
XM_017590536.1	LOC100911855
NM_012571.2	Got1
XR_351092.3	LOC102546432
XR_001836151.1	LOC108349705
XR_590701.2	LOC103691364
XM_008760427.2	Nkx2-3
NM_001107594.1	Nkx2-3
XM_006231567.3	Slc25a28
NM_001109515.1	Slc25a28
NM_001033699.4	Cox15
NM_001108525.1	Cutc
XM_006231527.1	Cutc
XM_006231526.1	Cutc
XM_017590383.1	Dnmbp
XM_017590382.1	Dnmbp
XM_008760486.2	Dnmbp
NM_053526.2	Cpn1
NM_031839.3	Cyp2c23
XM_017589785.1	Cyp2c23
XM_006231441.3	Erlin1
NM_001106353.1	Erlin1
XM_006231481.2	Chuk
NM_001107588.1	Chuk
XM_008760418.2	Chuk
XM_008760419.2	Chuk
XM_017589269.1	Chuk
XM_017589506.1	Cwf19l1
XM_017589504.1	Cwf19l1
XM_017589507.1	Cwf19l1
XM_017589505.1	Cwf19l1
NM_001108928.1	Cwf19l1
XM_008760400.2	Bloc1s2
NM_001037349.2	Bloc1s2
XM_008760401.2	Bloc1s2
NM_001106352.1	Pkd2l1
XM_017589036.1	Pkd2l1
XR_001836153.1	LOC108349475
NM_031841.1	Scd2
XM_574671.7	Scd4
XM_006231433.2	Scd
NM_139192.2	Scd
XM_006231442.3	Wnt8b
NM_001106359.1	Wnt8b
XM_017589281.1	Sec31b
XM_017589284.1	Sec31b
XM_017589278.1	Sec31b
XM_017589279.1	Sec31b
XM_017589280.1	Sec31b
XM_017589285.1	Sec31b
XM_017589282.1	Sec31b
XM_017589283.1	Sec31b
NM_001135713.1	Sec31b
NM_001106360.2	Ndufb8
NM_001113749.1	Hif1an
XR_590702.2	LOC102548668
XR_351096.3	LOC102548668
NM_001106361.1	Pax2
XM_017589591.1	Slf2
XM_017589590.1	Slf2
XM_006231550.3	Slf2
XM_006231551.3	Slf2
NM_001134612.1	Slf2
XR_351089.3	Sema4g
XM_006231528.3	Sema4g
NM_001108526.1	Sema4g
XM_008760428.1	Mrpl43
NM_001107598.1	Mrpl43
XM_008760430.2	Peo1
XM_008760429.2	Peo1
XM_017589287.1	Peo1
XM_008760431.2	Peo1
NM_001107599.1	Peo1
XM_006231549.3	Lzts2
XM_017589510.1	Lzts2
XM_006231547.3	Lzts2
NM_001014247.2	Lzts2
XM_006231449.3	Pdzd7
NM_001106362.2	Pdzd7
XR_001835405.1	Pdzd7
XM_017589038.1	Pdzd7
XR_590686.2	Pdzd7
XR_001835407.1	Pdzd7
XM_008760406.2	Pdzd7
XM_017589039.1	Pdzd7
XM_008760407.2	Pdzd7
XM_006231565.3	Sfxn3
XM_006231563.3	Sfxn3
NM_022948.1	Sfxn3
XM_008760451.2	Sfxn3
XM_006231566.2	Sfxn3
NM_001033064.1	Kazald1
XR_351098.3	LOC102548859
XR_590703.2	LOC102548859
XR_351099.2	LOC102548928
XR_001836154.1	LOC102548928
NM_001047108.1	Lbx1
XR_001836156.1	LOC102549072
XR_001836157.1	LOC102549072
XR_001836155.1	LOC102549072
NR_110710.1	LOC100911827
XM_006231543.3	Btrc
XM_006231539.3	Btrc
XM_006231541.3	Btrc
XR_001836158.1	LOC108349487
XM_017589456.1	Poll
NM_001014168.1	Poll
XM_006231545.3	Poll
XM_006231450.3	Dpcd
NM_001013905.1	Dpcd
NM_001107600.1	Fbxw4
XR_351107.1	LOC102549941
XR_351108.2	LOC102550220
XR_590705.2	LOC103691365
XM_006231436.3	Fgf8
XM_006231437.3	Fgf8
NM_133286.1	Fgf8
XM_577868.7	Npm3
XM_017588708.1	Mgea5
NM_131904.1	Mgea5
NM_181432.2	Hps6
XM_017589289.1	Ldb1
XM_017589290.1	Ldb1
XM_006231493.1	Ldb1
XM_006231494.1	Ldb1
NM_001107601.1	Ldb1
XM_006231560.3	Nolc1
NM_022869.1	Nolc1
NM_001107602.1	Elovl3
XM_006231478.2	Pitx3
NM_019247.1	Pitx3
XR_001836159.1	LOC102551485
XM_006231503.3	Nfkb2
NM_001008349.1	Nfkb2
XM_017588736.1	Psd
XM_017588735.1	Psd
NM_134370.2	Psd
XM_008760394.2	Psd
XM_008760396.2	Psd
XM_006231432.3	Psd
NM_001079886.1	Cuedc2
XM_006231459.2	Cuedc2
XM_017589042.1	Cuedc2
XM_006231458.3	Cuedc2
XM_006231465.3	Cuedc2
XM_006231460.2	Cuedc2
XM_006231466.2	Cuedc2
XM_017589041.1	Cuedc2
XM_008760409.2	Cuedc2
XM_006231462.3	Cuedc2
XM_008760410.2	Cuedc2
XM_008760411.2	Cuedc2
XR_001835411.1	Cuedc2
NR_032311.1	Mir146b
XM_017589293.1	Mfsd13a
XM_017589291.1	Mfsd13a
XM_017589292.1	Mfsd13a
XM_008760432.2	Mfsd13a
XM_006231506.3	Mfsd13a
NM_001014030.1	Mfsd13a
XM_006231470.3	Actr1a
NM_001106364.1	Actr1a
XR_001836160.1	LOC108349509
NM_001128083.1	Trim8
XM_006231559.3	Arl3
NM_022700.2	Arl3
XR_001836161.1	LOC108349707
NM_001127484.1	Wbp1l
XM_017589294.1	Wbp1l
XM_006231508.3	Wbp1l
NM_001313908.1	Wbp1l
XM_006231434.3	Cyp17a1
NM_012753.2	Cyp17a1
XM_006231435.3	Cyp17a1
NM_001134509.1	Borcs7
XM_017588707.1	As3mt
NM_080890.1	As3mt
XR_590710.2	LOC103691369
XM_008760495.2	Nt5c2
XM_017590386.1	Nt5c2
NM_019128.5	Ina
NM_001013154.1	Pcgf6
XM_006231509.3	Pcgf6
XM_008760438.2	Pcgf6
XM_008760437.2	Pcgf6
NM_001106365.1	Taf5
NM_001107604.2	Pdcd11
NM_001008306.1	Calhm2
NM_001109168.1	Calhm1
XM_017589592.1	Calhm3
NM_001191956.1	Calhm3
XM_006231511.3	Neurl1
XM_006231512.3	Neurl1
XR_001836163.1	LOC108349530
XR_001836162.1	LOC102552122
XM_006231475.3	Obfc1
XM_006231472.2	Obfc1
XM_017589043.1	Obfc1
XM_006231474.3	Obfc1
NM_001011943.1	Obfc1
XR_001836164.1	LOC108349533
XM_006231476.3	Col17a1
NM_001106366.1	Col17a1
XR_590712.2	LOC103691371
NM_001047856.2	Sfr1
XM_017589044.1	Sfr1
NM_001007602.1	Gsto1
XM_006231592.1	Gsto2
NM_001012071.1	Gsto2
XM_006231591.2	Gsto2
XM_006231590.2	Gsto2
XM_017589295.1	Gsto2
XM_006231593.3	LOC100912218
XM_003749135.4	LOC100912218
XR_351125.3	LOC102553376
XR_590715.2	LOC102553376
XR_001836166.1	LOC102553570
XR_001836165.1	LOC102553570
XR_590717.2	LOC102554215
XR_001836167.1	LOC102554215
XM_008760499.2	LOC103690044
XM_006231596.3	LOC100912218
NR_037378.1	Mir3584
XM_008760552.2	LOC100909704
NM_019129.3	Ins1
NM_131913.1	Xpnpep1
XR_001836395.1	LOC108349045
XR_590722.2	LOC103691374
XR_351145.3	LOC102550691
XR_001836170.1	LOC108349710
NM_001025400.3	Smndc1
XM_006231608.2	Smndc1
NR_051995.1	Smndc1
NM_001035234.2	Smndc1
XR_590723.2	LOC103691375
XR_351151.3	LOC102551352
NM_133578.1	Dusp5
XM_017589306.1	Rbm20
XM_017589648.1	Pdcd4
XR_351142.3	Pdcd4
XM_006231613.3	Pdcd4
XM_006231616.3	Pdcd4
XM_006231615.3	Pdcd4
XM_006231614.3	Pdcd4
NM_022265.2	Pdcd4
XM_006231621.3	Bbip1
XR_590726.2	Bbip1
XM_017590391.1	Bbip1
XM_017590390.1	Bbip1
XM_017590387.1	Bbip1
XM_017590389.1	Bbip1
XM_003749143.4	Bbip1
XM_017590388.1	Bbip1
NM_012739.3	Adra2a
XR_001836172.1	LOC108349650
XM_006231625.3	Gpam
XM_008760534.1	Gpam
XR_590735.1	LOC102553769
XR_590732.1	LOC102553769
XR_001836173.1	LOC102553769
XR_590733.1	LOC102553769
XR_590736.2	LOC102553769
XR_590734.1	LOC102553769
NM_001106200.1	Tectb
XR_001836174.1	LOC108348158
NM_139042.2	Gucy2g
NM_053607.1	Acsl5
XM_017589808.1	Acsl5
XR_001836175.1	LOC103695066
XM_008760562.2	LOC103691376
XM_017590394.1	LOC103691376
XM_017590396.1	LOC103691376
XM_008760564.2	LOC103691376
XM_017590395.1	LOC103691376
XM_008760568.2	LOC103691376
XM_008760578.2	LOC103691376
XM_017590393.1	LOC103691376
XR_351164.3	LOC102554304
XR_351174.2	LOC102546997
XR_001836176.1	LOC108349675
XR_351171.1	LOC102546765
XR_351170.1	LOC102546765
NM_001113743.1	Nrap
NM_001107443.2	Nrap
XM_006231644.3	Nrap
XM_008760535.2	Nrap
XM_008760547.2	Casp7
XM_017589647.1	Casp7
XM_008760549.1	Casp7
XM_008760550.2	Casp7
XM_008760548.2	Casp7
XM_008760543.2	Plekhs1
XM_006231648.3	Plekhs1
XM_006231647.3	Plekhs1
XM_008760544.2	Plekhs1
XM_006231646.3	Plekhs1
NM_001134613.1	Plekhs1
XR_351176.3	LOC102547071
XR_590741.1	LOC103691381
XM_006231645.2	Nhlrc2
NM_001107444.1	Nhlrc2
XM_008760536.1	Nhlrc2
XR_351166.2	Nhlrc2
XR_351167.2	Nhlrc2
XR_590745.2	LOC102547573
XR_590746.2	LOC102547715
NM_012701.1	Adrb1
XR_001836177.1	LOC102547814
XR_590747.2	LOC102547814
XR_590748.2	LOC102547814
XM_008760526.2	Tdrd1
XM_008760531.2	Tdrd1
XM_017588859.1	Tdrd1
XM_006231642.3	Tdrd1
NM_001106202.1	Tdrd1
XM_017588858.1	Tdrd1
XM_008760525.2	Tdrd1
XM_017588857.1	Tdrd1
XM_003749146.4	Vwa2
XR_590749.1	LOC103691383
XR_351187.3	LOC102550100
XR_351192.3	LOC102550567
XM_342068.5	Fam160b1
NR_106686.1	Mir6316
XR_001836180.1	LOC108349700
XR_001836179.1	LOC102551125
XR_351193.3	LOC102551125
XR_001836181.1	LOC108349701
